scan_num,scan_time,drift_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped
100,100.0000,9.9489,1,0.0000,0.0000,0.0000,0,0
101,101.0000,10.0484,1,0.0000,0.0000,0.0000,0,0
102,102.0000,10.1479,1,0.0000,0.0000,0.0000,0,0
103,103.0000,10.2473,1,0.0000,0.0000,0.0000,0,0
104,104.0000,10.3468,1,0.0000,0.0000,0.0000,0,0
105,105.0000,10.4463,1,0.0000,0.0000,0.0000,0,0
106,106.0000,10.5458,1,0.0000,0.0000,0.0000,0,0
107,107.0000,10.6453,1,0.0000,0.0000,0.0000,0,0
108,108.0000,10.7448,1,0.0000,0.0000,0.0000,0,0
109,109.0000,10.8443,1,0.0000,0.0000,0.0000,0,0
110,110.0000,10.9438,1,0.0000,0.0000,0.0000,0,0
111,111.0000,11.0433,1,0.0000,0.0000,0.0000,0,0
112,112.0000,11.1427,1,0.0000,0.0000,0.0000,0,0
113,113.0000,11.2422,1,0.0000,0.0000,0.0000,0,0
114,114.0000,11.3417,1,0.0000,0.0000,0.0000,0,0
115,115.0000,11.4412,1,0.0000,0.0000,0.0000,0,0
116,116.0000,11.5407,1,0.0000,0.0000,0.0000,0,0
117,117.0000,11.6402,1,0.0000,0.0000,0.0000,0,0
118,118.0000,11.7397,1,0.0000,0.0000,0.0000,0,0
119,119.0000,11.8392,1,0.0000,0.0000,0.0000,0,0
120,120.0000,11.9387,1,0.0000,0.0000,0.0000,0,0
121,121.0000,12.0381,1,0.0000,0.0000,0.0000,0,0
122,122.0000,12.1376,1,0.0000,0.0000,0.0000,0,0
123,123.0000,12.2371,1,0.0000,0.0000,0.0000,0,0
124,124.0000,12.3366,1,0.0000,0.0000,0.0000,0,0
125,125.0000,12.4361,1,0.0000,0.0000,0.0000,0,0
126,126.0000,12.5356,1,0.0000,0.0000,0.0000,0,0
127,127.0000,12.6351,1,0.0000,0.0000,0.0000,0,0
128,128.0000,12.7346,1,0.0000,0.0000,0.0000,0,0
129,129.0000,12.8341,1,0.0000,0.0000,0.0000,0,0
130,130.0000,12.9335,1,0.0000,0.0000,0.0000,0,0
131,131.0000,13.0330,1,0.0000,0.0000,0.0000,0,0
132,132.0000,13.1325,1,0.0000,0.0000,0.0000,0,0
133,133.0000,13.2320,1,0.0000,0.0000,0.0000,0,0
134,134.0000,13.3315,1,0.0000,0.0000,0.0000,0,0
135,135.0000,13.4310,1,0.0000,0.0000,0.0000,0,0
136,136.0000,13.5305,1,0.0000,0.0000,0.0000,0,0
137,137.0000,13.6300,1,0.0000,0.0000,0.0000,0,0
138,138.0000,13.7295,1,0.0000,0.0000,0.0000,0,0
139,139.0000,13.8289,1,0.0000,0.0000,0.0000,0,0
140,140.0000,13.9284,1,0.0000,0.0000,0.0000,0,0
141,141.0000,14.0279,1,0.0000,0.0000,0.0000,0,0
142,142.0000,14.1274,1,0.0000,0.0000,0.0000,0,0
143,143.0000,14.2269,1,0.0000,0.0000,0.0000,0,0
144,144.0000,14.3264,1,0.0000,0.0000,0.0000,0,0
145,145.0000,14.4259,1,0.0000,0.0000,0.0000,0,0
146,146.0000,14.5254,1,0.0000,0.0000,0.0000,0,0
147,147.0000,14.6249,1,0.0000,0.0000,0.0000,0,0
148,148.0000,14.7243,1,0.0000,0.0000,0.0000,0,0
149,149.0000,14.8238,1,0.0000,0.0000,0.0000,0,0
150,150.0000,14.9233,1,0.0000,0.0000,0.0000,0,0
151,151.0000,15.0228,1,0.0000,0.0000,0.0000,0,0
152,152.0000,15.1223,1,0.0000,0.0000,0.0000,0,0
153,153.0000,15.2218,1,0.0000,0.0000,0.0000,0,0
154,154.0000,15.3213,1,0.0000,0.0000,0.0000,0,0
155,155.0000,15.4208,1,0.0000,0.0000,0.0000,0,0
156,156.0000,15.5203,1,0.0000,0.0000,0.0000,0,0
157,157.0000,15.6197,1,0.0000,0.0000,0.0000,0,0
158,158.0000,15.7192,1,0.0000,0.0000,0.0000,0,0
159,159.0000,15.8187,1,0.0000,0.0000,0.0000,0,0
160,160.0000,15.9182,1,0.0000,0.0000,0.0000,0,0
161,161.0000,16.0177,1,0.0000,0.0000,0.0000,0,0
162,162.0000,16.1172,1,0.0000,0.0000,0.0000,0,0
163,163.0000,16.2167,1,0.0000,0.0000,0.0000,0,0
164,164.0000,16.3162,1,0.0000,0.0000,0.0000,0,0
165,165.0000,16.4157,1,0.0000,0.0000,0.0000,0,0
166,166.0000,16.5151,1,0.0000,0.0000,0.0000,0,0
167,167.0000,16.6146,1,0.0000,0.0000,0.0000,0,0
168,168.0000,16.7141,1,0.0000,0.0000,0.0000,0,0
169,169.0000,16.8136,1,0.0000,0.0000,0.0000,0,0
170,170.0000,16.9131,1,0.0000,0.0000,0.0000,0,0
171,171.0000,17.0126,1,0.0000,0.0000,0.0000,0,0
172,172.0000,17.1121,1,0.0000,0.0000,0.0000,0,0
173,173.0000,17.2116,1,0.0000,0.0000,0.0000,0,0
174,174.0000,17.3111,1,0.0000,0.0000,0.0000,0,0
175,175.0000,17.4105,1,0.0000,0.0000,0.0000,0,0
176,176.0000,17.5100,1,0.0000,0.0000,0.0000,0,0
177,177.0000,17.6095,1,0.0000,0.0000,0.0000,0,0
178,178.0000,17.7090,1,0.0000,0.0000,0.0000,0,0
179,179.0000,17.8085,1,0.0000,0.0000,0.0000,0,0
180,180.0000,17.9080,1,0.0000,0.0000,0.0000,0,0
181,181.0000,18.0075,1,0.0000,0.0000,0.0000,0,0
182,182.0000,18.1070,1,0.0000,0.0000,0.0000,0,0
183,183.0000,18.2065,1,0.0000,0.0000,0.0000,0,0
184,184.0000,18.3059,1,0.0000,0.0000,0.0000,0,0
185,185.0000,18.4054,1,0.0000,0.0000,0.0000,0,0
186,186.0000,18.5049,1,0.0000,0.0000,0.0000,0,0
187,187.0000,18.6044,1,0.0000,0.0000,0.0000,0,0
188,188.0000,18.7039,1,0.0000,0.0000,0.0000,0,0
189,189.0000,18.8034,1,0.0000,0.0000,0.0000,0,0
190,190.0000,18.9029,1,0.0000,0.0000,0.0000,0,0
191,191.0000,19.0024,1,0.0000,0.0000,0.0000,0,0
192,192.0000,19.1018,1,0.0000,0.0000,0.0000,0,0
193,193.0000,19.2013,1,0.0000,0.0000,0.0000,0,0
194,194.0000,19.3008,1,0.0000,0.0000,0.0000,0,0
195,195.0000,19.4003,1,0.0000,0.0000,0.0000,0,0
196,196.0000,19.4998,1,0.0000,0.0000,0.0000,0,0
197,197.0000,19.5993,1,0.0000,0.0000,0.0000,0,0
198,198.0000,19.6988,1,0.0000,0.0000,0.0000,0,0
199,199.0000,19.7983,1,0.0000,0.0000,0.0000,0,0
200,200.0000,19.8978,1,0.0000,0.0000,0.0000,0,0
201,201.0000,19.9972,1,0.0000,0.0000,0.0000,0,0
202,202.0000,20.0967,1,0.0000,0.0000,0.0000,0,0
203,203.0000,20.1962,1,0.0000,0.0000,0.0000,0,0
204,204.0000,20.2957,1,0.0000,0.0000,0.0000,0,0
205,205.0000,20.3952,1,0.0000,0.0000,0.0000,0,0
206,206.0000,20.4947,1,0.0000,0.0000,0.0000,0,0
207,207.0000,20.5942,1,0.0000,0.0000,0.0000,0,0
208,208.0000,20.6937,1,0.0000,0.0000,0.0000,0,0
209,209.0000,20.7932,1,0.0000,0.0000,0.0000,0,0
210,210.0000,20.8926,1,0.0000,0.0000,0.0000,2,0
211,211.0000,20.9921,1,0.0000,0.0000,0.0000,2,0
212,212.0000,21.0916,1,0.0000,0.0000,0.0000,3,0
213,213.0000,21.1911,1,0.0000,0.0000,0.0000,2,0
214,214.0000,21.2906,1,0.0000,0.0000,0.0000,2,0
215,215.0000,21.3901,1,0.0000,0.0000,0.0000,2,0
216,216.0000,21.4896,1,0.0000,0.0000,0.0000,1,0
217,217.0000,21.5891,1,0.0000,0.0000,0.0000,1,0
218,218.0000,21.6886,1,0.0000,0.0000,0.0000,2,0
219,219.0000,21.7880,1,0.0000,0.0000,0.0000,0,0
220,220.0000,21.8875,1,0.0000,0.0000,0.0000,1,0
221,221.0000,21.9870,1,0.0000,0.0000,0.0000,2,0
222,222.0000,22.0865,1,0.0000,0.0000,0.0000,2,0
223,223.0000,22.1860,1,0.0000,0.0000,0.0000,4,1
224,224.0000,22.2855,1,0.0000,0.0000,0.0000,4,1
225,225.0000,22.3850,1,0.0000,0.0000,0.0000,7,2
226,226.0000,22.4845,1,0.0000,0.0000,0.0000,7,1
227,227.0000,22.5840,1,0.0000,0.0000,0.0000,8,2
228,228.0000,22.6834,1,0.0000,0.0000,0.0000,7,1
229,229.0000,22.7829,1,0.0000,0.0000,0.0000,8,1
230,230.0000,22.8824,1,0.0000,0.0000,0.0000,8,1
231,231.0000,22.9819,1,0.0000,0.0000,0.0000,5,0
232,232.0000,23.0814,1,0.0000,0.0000,0.0000,7,1
233,233.0000,23.1809,1,255.0000,402.8523,497.3143,7,1
234,234.0000,23.2804,1,385.6000,402.5755,1173.7428,8,1
235,235.0000,23.3799,1,385.6000,402.5755,1504.6571,10,2
236,236.0000,23.4794,1,385.6000,402.5755,1504.6571,11,1
237,237.0000,23.5788,1,288.6857,402.2527,573.2285,12,1
238,238.0000,23.6783,1,288.6857,402.2527,573.2285,14,3
239,239.0000,23.7778,1,0.0000,0.0000,0.0000,10,3
240,240.0000,23.8773,1,242.3714,417.5898,242.3714,13,3
241,241.0000,23.9768,1,299.6000,443.9265,1123.8857,18,6
242,242.0000,24.0763,1,468.8286,443.9265,2187.9713,18,6
243,243.0000,24.1758,1,634.3714,417.2610,4351.7426,20,8
244,244.0000,24.2753,1,528.2000,417.2610,3998.1426,21,7
245,245.0000,24.3748,1,640.1714,417.2610,2513.5427,19,3
246,246.0000,24.4742,1,598.6000,417.2375,2717.9141,21,4
247,247.0000,24.5737,1,733.3714,416.9088,4864.2854,21,4
248,248.0000,24.6732,1,691.7142,416.9088,4312.6855,22,4
249,249.0000,24.7727,1,809.7428,416.9088,9017.9709,26,6
250,250.0000,24.8722,1,703.4000,416.9088,14961.1704,25,6
251,251.0000,24.9717,1,1232.1428,430.7529,25286.9125,25,8
252,252.0000,25.0712,1,7400.4282,430.7529,60936.2810,29,8
253,253.0000,25.1707,1,19751.7132,430.7529,141556.9885,31,7
254,254.0000,25.2702,1,43122.4547,430.7529,284346.5195,36,11
255,255.0000,25.3696,1,67063.1962,430.7529,432184.1071,35,10
256,256.0000,25.4691,1,85689.4808,430.7529,537437.1554,34,13
257,257.0000,25.5686,1,89694.5949,430.7529,567244.2388,37,11
258,258.0000,25.6681,1,80037.3383,430.7529,527377.6708,41,13
259,259.0000,25.7676,1,56991.5682,430.7529,410814.7091,39,12
260,260.0000,25.8671,1,33221.5981,430.7529,289762.4338,42,14
261,261.0000,25.9666,1,14219.9707,430.7529,199459.2415,50,15
262,262.0000,26.0661,1,5101.2283,483.9548,147510.8460,41,12
263,263.0000,26.1656,1,4624.5712,483.9548,132005.6757,46,13
264,264.0000,26.2650,1,3434.3427,483.9548,123368.7052,47,14
265,265.0000,26.3645,1,3535.4855,541.6173,142343.0180,55,15
266,266.0000,26.4640,1,8546.7138,541.6173,195804.4421,48,12
267,267.0000,26.5635,1,15253.1420,541.6173,261279.9508,51,15
268,268.0000,26.6630,1,22292.7417,541.6173,328033.9167,49,11
269,269.0000,26.7625,1,25386.3986,541.6173,386294.2833,47,11
270,270.0000,26.8620,1,23799.3416,541.6173,414585.6522,43,11
271,271.0000,26.9615,1,19472.1418,541.6173,434312.4791,49,13
272,272.0000,27.0610,1,13157.1136,523.8147,430112.8796,53,12
273,273.0000,27.1604,1,18709.6848,523.8147,411924.1955,55,11
274,274.0000,27.2599,1,22094.9703,523.8147,393485.5685,53,12
275,275.0000,27.3594,1,23104.1131,523.8147,367265.1991,50,13
276,276.0000,27.4589,1,22830.1703,523.8147,316574.2602,48,15
277,277.0000,27.5584,1,19240.7705,523.8147,270859.9783,50,16
278,278.0000,27.6579,1,19040.7419,523.8147,244271.2665,55,17
279,279.0000,27.7574,1,21468.3703,523.8147,232606.0674,52,13
280,280.0000,27.8569,1,25322.5129,523.8147,245947.2378,48,14
281,281.0000,27.9564,1,29848.4556,523.8147,255267.3797,45,11
282,282.0000,28.0558,1,30109.2556,523.8147,255192.6938,42,13
283,283.0000,28.1553,1,25635.7129,523.8147,226963.9245,39,13
284,284.0000,28.2548,1,19570.6561,523.8147,195173.3845,41,12
285,285.0000,28.3543,1,12545.9422,523.8147,175711.0147,40,10
286,286.0000,28.4538,1,7920.7996,575.7954,170422.0155,46,12
287,287.0000,28.5533,1,11551.1708,575.7954,183961.3574,45,13
288,288.0000,28.6528,1,14019.0849,575.7954,221003.2395,45,12
289,289.0000,28.7523,1,13810.7992,575.7954,255908.5224,49,11
290,290.0000,28.8518,1,20108.1704,560.8057,290867.0623,43,11
291,291.0000,28.9512,1,24558.3701,560.8057,298082.4617,42,11
292,292.0000,29.0507,1,25827.8844,560.8057,278915.5490,44,14
293,293.0000,29.1502,1,22915.2274,560.8057,231973.2100,47,15
294,294.0000,29.2497,1,16925.3420,560.8057,176855.3861,44,10
295,295.0000,29.3492,1,9343.4281,560.8057,118898.2767,47,18
296,296.0000,29.4487,1,4280.3712,560.8057,91827.5359,44,14
297,297.0000,29.5482,1,4141.9141,618.6583,93281.7358,45,12
298,298.0000,29.6477,1,5372.8854,619.0014,103217.1064,43,15
299,299.0000,29.7472,1,5983.8568,619.0014,119107.8479,41,14
300,300.0000,29.8466,1,5830.6568,618.6583,150327.6168,42,9
301,301.0000,29.9461,1,7217.1996,670.3616,191738.6133,42,8
302,302.0000,30.0456,1,13611.3135,670.3616,243877.2659,33,7
303,303.0000,30.1451,1,19690.7132,670.3616,292313.1187,34,9
304,304.0000,30.2446,1,24145.6558,670.3616,330024.7726,31,9
305,305.0000,30.3441,1,25161.9987,670.3616,323559.3731,27,7
306,306.0000,30.4436,1,22387.7417,670.3616,298717.2608,28,8
307,307.0000,30.5431,1,16379.3135,670.3616,235689.8376,32,9
308,308.0000,30.6426,1,9979.5995,670.3616,181027.6138,30,7
309,309.0000,30.7420,1,4748.6569,670.3616,126424.1900,32,9
310,310.0000,30.8415,1,5425.7426,636.8027,98759.0210,38,12
311,311.0000,30.9410,1,5450.1997,636.8027,80339.1939,34,12
312,312.0000,31.0405,1,4904.8854,636.8027,79444.6796,33,11
313,313.0000,31.1400,1,3238.3141,636.8027,79169.8511,33,13
314,314.0000,31.2395,1,2820.7427,697.7501,77187.7083,35,9
315,315.0000,31.3390,1,3300.7141,697.7501,74667.5085,35,8
316,316.0000,31.4385,1,3590.7427,697.7501,65298.1950,33,10
317,317.0000,31.5379,1,2699.7141,697.7501,54139.2532,33,9
318,318.0000,31.6374,1,1712.1428,697.7501,38912.6829,29,9
319,319.0000,31.7369,1,1027.2000,697.7501,30539.5123,35,8
320,320.0000,31.8364,1,1372.9142,718.3972,33736.4834,31,8
321,321.0000,31.9359,1,1716.5428,718.3972,29507.2837,29,6
322,322.0000,32.0354,1,2176.7427,718.3972,28965.0836,24,7
323,323.0000,32.1349,1,2592.2284,718.3972,30677.6263,21,4
324,324.0000,32.2344,1,2421.4570,718.3972,31895.8263,27,4
325,325.0000,32.3339,1,1768.1999,718.3664,28372.6551,26,5
326,326.0000,32.4333,1,1564.5142,718.3664,27228.0838,25,4
327,327.0000,32.5328,1,1043.4000,718.3664,25530.3982,27,7
328,328.0000,32.6323,1,868.1714,744.8882,22749.8270,30,6
329,329.0000,32.7318,1,969.4857,744.8882,21169.1986,24,6
330,330.0000,32.8313,1,662.4000,744.8882,18889.1131,27,7
331,331.0000,32.9308,1,685.0857,736.4413,17386.7132,26,8
332,332.0000,33.0303,1,546.2571,725.3774,14904.0562,25,5
333,333.0000,33.1298,1,677.2857,725.3774,14794.5990,20,5
334,334.0000,33.2293,1,686.7143,725.3774,10428.6279,19,3
335,335.0000,33.3287,1,638.7428,725.3774,8339.3995,17,3
336,336.0000,33.4282,1,589.9714,725.3774,9005.2280,20,3
337,337.0000,33.5277,1,940.7999,771.7311,12095.8849,17,3
338,338.0000,33.6272,1,1763.4285,771.7311,21336.7984,13,2
339,339.0000,33.7267,1,2901.2284,771.7311,31851.1403,13,2
340,340.0000,33.8262,1,3627.6855,771.7311,47701.1105,15,2
341,341.0000,33.9257,1,4150.5426,771.7311,53540.5386,15,2
342,342.0000,34.0252,1,3607.2855,771.3798,53729.9100,17,2
343,343.0000,34.1247,1,2964.2570,771.3798,43199.0537,14,2
344,344.0000,34.2241,1,2222.3999,771.3798,32190.4546,15,2
345,345.0000,34.3236,1,1050.8285,771.3798,17200.2273,17,2
346,346.0000,34.4231,1,496.9143,771.7311,8260.0852,13,2
347,347.0000,34.5226,1,364.0286,762.3709,4566.3426,10,0
348,348.0000,34.6221,1,390.4286,762.3709,4371.5997,11,2
349,349.0000,34.7216,1,437.2857,811.9033,5729.4854,14,2
350,350.0000,34.8211,1,498.1714,811.9361,6825.9710,10,1
351,351.0000,34.9206,1,504.8571,812.3947,10123.9994,20,2
352,352.0000,35.0201,1,486.0857,812.3947,9143.1137,13,2
353,353.0000,35.1195,1,431.6285,811.9361,5564.0282,7,2
354,354.0000,35.2190,1,339.2286,894.4458,6003.9425,14,2
355,355.0000,35.3185,1,275.0000,864.9206,3867.3998,11,2
356,356.0000,35.4180,1,232.1143,596.3325,2426.0571,9,1
357,357.0000,35.5175,1,232.1143,596.3325,2162.6285,10,1
358,358.0000,35.6170,1,436.0571,884.9479,2817.2284,8,2
359,359.0000,35.7165,1,548.2285,884.9479,4643.4854,9,1
360,360.0000,35.8160,1,672.0571,884.9479,6784.8567,7,1
361,361.0000,35.9155,1,950.1142,884.9479,8350.1137,6,1
362,362.0000,36.0149,1,852.2000,884.9821,8794.5993,6,1
363,363.0000,36.1144,1,673.8571,884.9137,7673.3994,7,1
364,364.0000,36.2139,1,559.5428,884.9137,6156.2567,6,1
365,365.0000,36.3134,1,377.1428,884.9479,3010.0569,4,1
366,366.0000,36.4129,1,201.1714,927.5098,1327.2571,3,1
367,367.0000,36.5124,1,184.6286,762.3392,865.5142,5,0
368,368.0000,36.6119,1,145.4000,927.4398,664.4000,4,0
369,369.0000,36.7114,1,184.6286,762.3392,419.3143,2,0
370,370.0000,36.8109,1,186.5143,927.4748,941.5714,4,0
371,371.0000,36.9103,1,211.9429,898.9552,565.0000,3,0
372,372.0000,37.0098,1,253.7143,898.9552,253.7143,0,0
373,373.0000,37.1093,1,253.7143,898.9552,253.7143,0,0
374,374.0000,37.2088,1,247.2000,898.9552,247.2000,1,0
375,375.0000,37.3083,1,231.1714,898.9552,389.3714,1,0
376,376.0000,37.4078,1,158.2000,940.5438,399.1428,1,0
377,377.0000,37.5073,1,158.2000,940.5438,1044.5714,5,1
378,378.0000,37.6068,1,406.1714,624.3613,1502.9142,3,0
379,379.0000,37.7063,1,459.6571,624.3900,2052.9427,1,0
380,380.0000,37.8057,1,585.9714,624.3900,2683.9141,5,0
381,381.0000,37.9052,1,937.6285,624.3900,3932.9711,4,0
382,382.0000,38.0047,1,1103.6857,624.3900,4396.1997,2,1
383,383.0000,38.1042,1,1154.6000,624.3900,5414.8853,3,1
384,384.0000,38.2037,1,1261.1714,624.3900,6043.5424,3,1
385,385.0000,38.3032,1,1187.6285,624.3900,5964.2281,4,1
386,386.0000,38.4027,1,961.1142,624.3900,4735.5139,3,1
387,387.0000,38.5022,1,701.7143,624.3900,3485.7997,3,1
388,388.0000,38.6017,1,407.3428,624.3900,1677.2285,3,1
389,389.0000,38.7011,1,187.5143,624.3900,733.2857,3,0
390,390.0000,38.8006,1,182.5429,1878.1346,317.2857,2,0
391,391.0000,38.9001,1,238.0000,1878.1346,457.0000,0,0
392,392.0000,38.9996,1,135.9429,961.5303,271.8857,0,0
393,393.0000,39.0991,1,135.9429,961.5303,271.8857,0,0
394,394.0000,39.1986,1,0.0000,0.0000,0.0000,0,0
395,395.0000,39.2981,1,0.0000,0.0000,0.0000,0,0
396,396.0000,39.3976,1,160.0000,681.2992,160.0000,0,0
397,397.0000,39.4971,1,140.0857,1062.4294,267.0286,2,0
398,398.0000,39.5965,1,140.0857,1062.4294,140.0857,1,0
399,399.0000,39.6960,1,255.0000,1185.5165,557.0857,1,0
400,400.0000,39.7955,1,94.6857,695.3533,94.6857,1,0
401,401.0000,39.8950,1,164.1429,1185.5561,164.1429,1,0
402,402.0000,39.9945,1,0.0000,0.0000,0.0000,0,0
403,403.0000,40.0940,1,0.0000,0.0000,0.0000,0,0
404,404.0000,40.1935,1,255.0000,1183.9734,696.0000,1,0
405,405.0000,40.2930,1,0.0000,0.0000,0.0000,0,0
406,406.0000,40.3925,1,0.0000,0.0000,0.0000,0,0
407,407.0000,40.4919,1,254.0000,702.3124,254.0000,0,0
408,408.0000,40.5914,1,0.0000,0.0000,0.0000,0,0
409,409.0000,40.6909,1,0.0000,0.0000,0.0000,0,0
410,410.0000,40.7904,1,0.0000,0.0000,0.0000,0,0
411,411.0000,40.8899,1,0.0000,0.0000,0.0000,0,0
412,412.0000,40.9894,1,0.0000,0.0000,0.0000,0,0
413,413.0000,41.0889,1,0.0000,0.0000,0.0000,0,0
414,414.0000,41.1884,1,135.0000,1165.6127,135.0000,0,0
