scan_num,scan_time,drift_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped
100,100.0000,9.9488,1,0.0000,0.0000,0.0000,0,0
101,101.0000,10.0482,1,0.0000,0.0000,0.0000,0,0
102,102.0000,10.1477,1,0.0000,0.0000,0.0000,0,0
103,103.0000,10.2472,1,0.0000,0.0000,0.0000,0,0
104,104.0000,10.3467,1,0.0000,0.0000,0.0000,0,0
105,105.0000,10.4462,1,0.0000,0.0000,0.0000,0,0
106,106.0000,10.5457,1,0.0000,0.0000,0.0000,0,0
107,107.0000,10.6452,1,0.0000,0.0000,0.0000,0,0
108,108.0000,10.7447,1,0.0000,0.0000,0.0000,0,0
109,109.0000,10.8441,1,0.0000,0.0000,0.0000,0,0
110,110.0000,10.9436,1,0.0000,0.0000,0.0000,0,0
111,111.0000,11.0431,1,0.0000,0.0000,0.0000,0,0
112,112.0000,11.1426,1,0.0000,0.0000,0.0000,0,0
113,113.0000,11.2421,1,0.0000,0.0000,0.0000,0,0
114,114.0000,11.3416,1,0.0000,0.0000,0.0000,0,0
115,115.0000,11.4411,1,0.0000,0.0000,0.0000,0,0
116,116.0000,11.5406,1,0.0000,0.0000,0.0000,0,0
117,117.0000,11.6400,1,0.0000,0.0000,0.0000,0,0
118,118.0000,11.7395,1,0.0000,0.0000,0.0000,0,0
119,119.0000,11.8390,1,0.0000,0.0000,0.0000,0,0
120,120.0000,11.9385,1,0.0000,0.0000,0.0000,0,0
121,121.0000,12.0380,1,0.0000,0.0000,0.0000,0,0
122,122.0000,12.1375,1,0.0000,0.0000,0.0000,0,0
123,123.0000,12.2370,1,0.0000,0.0000,0.0000,0,0
124,124.0000,12.3364,1,0.0000,0.0000,0.0000,0,0
125,125.0000,12.4359,1,0.0000,0.0000,0.0000,0,0
126,126.0000,12.5354,1,0.0000,0.0000,0.0000,0,0
127,127.0000,12.6349,1,0.0000,0.0000,0.0000,0,0
128,128.0000,12.7344,1,0.0000,0.0000,0.0000,0,0
129,129.0000,12.8339,1,0.0000,0.0000,0.0000,0,0
130,130.0000,12.9334,1,0.0000,0.0000,0.0000,0,0
131,131.0000,13.0329,1,0.0000,0.0000,0.0000,0,0
132,132.0000,13.1323,1,0.0000,0.0000,0.0000,0,0
133,133.0000,13.2318,1,0.0000,0.0000,0.0000,0,0
134,134.0000,13.3313,1,0.0000,0.0000,0.0000,0,0
135,135.0000,13.4308,1,0.0000,0.0000,0.0000,0,0
136,136.0000,13.5303,1,0.0000,0.0000,0.0000,0,0
137,137.0000,13.6298,1,0.0000,0.0000,0.0000,0,0
138,138.0000,13.7293,1,0.0000,0.0000,0.0000,0,0
139,139.0000,13.8288,1,0.0000,0.0000,0.0000,0,0
140,140.0000,13.9283,1,0.0000,0.0000,0.0000,0,0
141,141.0000,14.0277,1,0.0000,0.0000,0.0000,0,0
142,142.0000,14.1272,1,0.0000,0.0000,0.0000,0,0
143,143.0000,14.2267,1,0.0000,0.0000,0.0000,0,0
144,144.0000,14.3262,1,0.0000,0.0000,0.0000,0,0
145,145.0000,14.4257,1,0.0000,0.0000,0.0000,0,0
146,146.0000,14.5252,1,0.0000,0.0000,0.0000,0,0
147,147.0000,14.6247,1,0.0000,0.0000,0.0000,0,0
148,148.0000,14.7242,1,0.0000,0.0000,0.0000,0,0
149,149.0000,14.8236,1,0.0000,0.0000,0.0000,0,0
150,150.0000,14.9231,1,0.0000,0.0000,0.0000,0,0
151,151.0000,15.0226,1,0.0000,0.0000,0.0000,0,0
152,152.0000,15.1221,1,0.0000,0.0000,0.0000,0,0
153,153.0000,15.2216,1,0.0000,0.0000,0.0000,0,0
154,154.0000,15.3211,1,0.0000,0.0000,0.0000,0,0
155,155.0000,15.4206,1,0.0000,0.0000,0.0000,0,0
156,156.0000,15.5200,1,0.0000,0.0000,0.0000,0,0
157,157.0000,15.6195,1,0.0000,0.0000,0.0000,0,0
158,158.0000,15.7190,1,0.0000,0.0000,0.0000,0,0
159,159.0000,15.8185,1,0.0000,0.0000,0.0000,0,0
160,160.0000,15.9180,1,0.0000,0.0000,0.0000,0,0
161,161.0000,16.0175,1,0.0000,0.0000,0.0000,0,0
162,162.0000,16.1170,1,0.0000,0.0000,0.0000,0,0
163,163.0000,16.2165,1,0.0000,0.0000,0.0000,0,0
164,164.0000,16.3160,1,0.0000,0.0000,0.0000,0,0
165,165.0000,16.4154,1,0.0000,0.0000,0.0000,0,0
166,166.0000,16.5149,1,0.0000,0.0000,0.0000,0,0
167,167.0000,16.6144,1,0.0000,0.0000,0.0000,0,0
168,168.0000,16.7139,1,0.0000,0.0000,0.0000,0,0
169,169.0000,16.8134,1,0.0000,0.0000,0.0000,0,0
170,170.0000,16.9129,1,0.0000,0.0000,0.0000,0,0
171,171.0000,17.0124,1,0.0000,0.0000,0.0000,0,0
172,172.0000,17.1119,1,0.0000,0.0000,0.0000,0,0
173,173.0000,17.2113,1,0.0000,0.0000,0.0000,0,0
174,174.0000,17.3108,1,0.0000,0.0000,0.0000,0,0
175,175.0000,17.4103,1,0.0000,0.0000,0.0000,0,0
176,176.0000,17.5098,1,0.0000,0.0000,0.0000,0,0
177,177.0000,17.6093,1,0.0000,0.0000,0.0000,0,0
178,178.0000,17.7088,1,0.0000,0.0000,0.0000,0,0
179,179.0000,17.8083,1,0.0000,0.0000,0.0000,0,0
180,180.0000,17.9078,1,0.0000,0.0000,0.0000,0,0
181,181.0000,18.0072,1,0.0000,0.0000,0.0000,0,0
182,182.0000,18.1067,1,0.0000,0.0000,0.0000,0,0
183,183.0000,18.2062,1,0.0000,0.0000,0.0000,0,0
184,184.0000,18.3057,1,0.0000,0.0000,0.0000,0,0
185,185.0000,18.4052,1,0.0000,0.0000,0.0000,0,0
186,186.0000,18.5047,1,0.0000,0.0000,0.0000,0,0
187,187.0000,18.6042,1,0.0000,0.0000,0.0000,0,0
188,188.0000,18.7037,1,0.0000,0.0000,0.0000,0,0
189,189.0000,18.8031,1,0.0000,0.0000,0.0000,0,0
190,190.0000,18.9026,1,0.0000,0.0000,0.0000,0,0
191,191.0000,19.0021,1,0.0000,0.0000,0.0000,0,0
192,192.0000,19.1016,1,0.0000,0.0000,0.0000,0,0
193,193.0000,19.2011,1,0.0000,0.0000,0.0000,0,0
194,194.0000,19.3006,1,0.0000,0.0000,0.0000,0,0
195,195.0000,19.4001,1,0.0000,0.0000,0.0000,0,0
196,196.0000,19.4995,1,0.0000,0.0000,0.0000,0,0
197,197.0000,19.5990,1,0.0000,0.0000,0.0000,0,0
198,198.0000,19.6985,1,0.0000,0.0000,0.0000,0,0
199,199.0000,19.7980,1,0.0000,0.0000,0.0000,0,0
200,200.0000,19.8975,1,0.0000,0.0000,0.0000,0,0
201,201.0000,19.9970,1,0.0000,0.0000,0.0000,0,0
202,202.0000,20.0965,1,0.0000,0.0000,0.0000,0,0
203,203.0000,20.1960,1,0.0000,0.0000,0.0000,0,0
204,204.0000,20.2954,1,0.0000,0.0000,0.0000,0,0
205,205.0000,20.3949,1,0.0000,0.0000,0.0000,0,0
206,206.0000,20.4944,1,0.0000,0.0000,0.0000,0,0
207,207.0000,20.5939,1,0.0000,0.0000,0.0000,0,0
208,208.0000,20.6934,1,0.0000,0.0000,0.0000,0,0
209,209.0000,20.7929,1,0.0000,0.0000,0.0000,0,0
210,210.0000,20.8924,1,0.0000,0.0000,0.0000,0,0
211,211.0000,20.9919,1,0.0000,0.0000,0.0000,0,0
212,212.0000,21.0913,1,0.0000,0.0000,0.0000,0,0
213,213.0000,21.1908,1,0.0000,0.0000,0.0000,2,0
214,214.0000,21.2903,1,0.0000,0.0000,0.0000,1,0
215,215.0000,21.3898,1,0.0000,0.0000,0.0000,2,0
216,216.0000,21.4893,1,0.0000,0.0000,0.0000,2,0
217,217.0000,21.5888,1,0.0000,0.0000,0.0000,2,0
218,218.0000,21.6883,1,0.0000,0.0000,0.0000,2,0
219,219.0000,21.7878,1,0.0000,0.0000,0.0000,1,0
220,220.0000,21.8872,1,187.0000,599.0586,187.0000,0,0
221,221.0000,21.9867,1,0.0000,0.0000,0.0000,1,0
222,222.0000,22.0862,1,0.0000,0.0000,0.0000,0,0
223,223.0000,22.1857,1,0.0000,0.0000,0.0000,1,0
224,224.0000,22.2852,1,0.0000,0.0000,0.0000,3,0
225,225.0000,22.3847,1,0.0000,0.0000,0.0000,2,0
226,226.0000,22.4842,1,0.0000,0.0000,0.0000,2,0
227,227.0000,22.5837,1,0.0000,0.0000,0.0000,4,0
228,228.0000,22.6831,1,0.0000,0.0000,0.0000,4,0
229,229.0000,22.7826,1,0.0000,0.0000,0.0000,2,0
230,230.0000,22.8821,1,0.0000,0.0000,0.0000,4,0
231,231.0000,22.9816,1,897.1714,401.8839,3375.7997,3,0
232,232.0000,23.0811,1,1550.8571,401.9069,8872.4565,5,1
233,233.0000,23.1806,1,3134.1713,401.9069,16600.4273,6,1
234,234.0000,23.2801,1,3530.6284,401.9069,19631.4842,7,1
235,235.0000,23.3796,1,3702.1427,401.9069,22086.8269,8,1
236,236.0000,23.4790,1,2969.7141,401.9069,18590.0843,10,2
237,237.0000,23.5785,1,2316.1999,401.9069,13049.2276,7,2
238,238.0000,23.6780,1,732.8857,401.9069,4918.9139,9,1
239,239.0000,23.7775,1,436.9714,401.8839,2779.7141,10,1
240,240.0000,23.8770,1,300.0571,452.5420,772.2285,11,2
241,241.0000,23.9765,1,283.8000,452.5420,283.8000,10,2
242,242.0000,24.0760,1,460.7143,437.2428,3822.7998,14,2
243,243.0000,24.1755,1,483.8000,437.2428,3673.1998,13,2
244,244.0000,24.2750,1,639.2285,437.2188,4984.4854,14,3
245,245.0000,24.3744,1,742.7142,437.2188,4943.3997,16,4
246,246.0000,24.4739,1,582.0857,437.2188,4381.3426,13,4
247,247.0000,24.5734,1,540.4857,444.2657,3913.5141,15,2
248,248.0000,24.6729,1,471.8857,419.9893,5023.3426,20,2
249,249.0000,24.7724,1,471.8857,419.9893,6064.5997,21,2
250,250.0000,24.8719,1,465.5428,535.9605,4712.7712,24,4
251,251.0000,24.9714,1,535.2571,422.2540,6632.4282,26,6
252,252.0000,25.0709,1,1116.9142,422.2540,12436.4563,24,8
253,253.0000,25.1703,1,2405.5713,422.2540,24068.6840,23,5
254,254.0000,25.2698,1,2733.4570,422.2540,35570.6260,30,7
255,255.0000,25.3693,1,3116.9427,422.2540,56636.0244,40,8
256,256.0000,25.4688,1,2986.1999,422.2540,67457.3665,42,12
257,257.0000,25.5683,1,2833.5998,406.4597,78670.9086,47,14
258,258.0000,25.6678,1,2681.6570,406.4597,76917.8231,45,13
259,259.0000,25.7673,1,2165.3999,569.3039,85523.1083,43,13
260,260.0000,25.8668,1,2244.5713,569.3039,75387.8805,45,12
261,261.0000,25.9662,1,2108.4285,569.3039,78447.3661,46,18
262,262.0000,26.0657,1,1790.1713,497.2713,67656.7955,43,14
263,263.0000,26.1652,1,1598.4856,478.6084,69097.1097,49,15
264,264.0000,26.2647,1,4164.9427,541.6173,95958.5358,44,13
265,265.0000,26.3642,1,9372.9423,541.6173,151808.9028,42,12
266,266.0000,26.4637,1,18921.9989,541.6173,243013.9517,40,10
267,267.0000,26.5632,1,28031.7698,541.6173,348838.0571,44,15
268,268.0000,26.6626,1,36181.7979,541.6173,445601.9348,46,13
269,269.0000,26.7621,1,38156.6550,541.6173,489396.6740,48,16
270,270.0000,26.8616,1,35295.7409,541.6173,520622.8719,57,18
271,271.0000,26.9611,1,26884.4842,541.6173,519499.6728,63,16
272,272.0000,27.0606,1,17811.8562,541.6173,494409.1035,56,15
273,273.0000,27.1601,1,16669.5419,508.2774,467957.3343,62,18
274,274.0000,27.2596,1,17110.1419,508.2774,436144.6229,54,17
275,275.0000,27.3591,1,13744.7707,508.2774,387111.1130,61,21
276,276.0000,27.4585,1,11156.7994,502.2825,333537.2030,62,18
277,277.0000,27.5580,1,7181.7425,502.2825,287822.0635,61,18
278,278.0000,27.6575,1,5756.0854,505.3014,237216.9532,60,20
279,279.0000,27.7570,1,4802.4569,505.3014,202908.4987,64,17
280,280.0000,27.8565,1,4343.3426,532.2942,187838.5571,54,16
281,281.0000,27.9560,1,4089.2569,523.8147,177431.9006,54,15
282,282.0000,28.0555,1,3898.7998,523.8147,171565.7011,57,14
283,283.0000,28.1550,1,3324.1998,523.8147,154123.1312,56,12
284,284.0000,28.2544,1,2923.8856,541.9384,128624.3333,54,15
285,285.0000,28.3539,1,2461.3427,565.3338,104294.1352,54,18
286,286.0000,28.4534,1,2220.4856,593.3326,86862.1366,50,14
287,287.0000,28.5529,1,3533.8284,593.3326,86277.7653,50,17
288,288.0000,28.6524,1,5172.8283,593.3326,95672.3931,46,15
289,289.0000,28.7519,1,6202.3997,593.3326,116596.2770,45,15
290,290.0000,28.8514,1,7081.6853,593.3326,137437.1894,47,13
291,291.0000,28.9509,1,6487.9996,593.3326,150597.7312,48,12
292,292.0000,29.0503,1,5453.2568,593.3326,152286.9598,50,16
293,293.0000,29.1498,1,3877.9141,593.3326,146472.7890,54,18
294,294.0000,29.2493,1,3046.9427,593.3326,142327.6182,60,20
295,295.0000,29.3488,1,2892.1141,613.8356,132680.8191,61,20
296,296.0000,29.4483,1,3600.1998,613.8356,120603.9626,55,16
297,297.0000,29.5478,1,4113.7427,613.8356,116272.7914,50,12
298,298.0000,29.6473,1,4082.2569,613.8356,110462.5917,50,14
299,299.0000,29.7468,1,2807.7427,613.8356,93116.3359,49,16
300,300.0000,29.8462,1,2366.2285,744.0413,89253.4221,52,16
301,301.0000,29.9457,1,2535.5713,744.0413,91252.6504,44,14
302,302.0000,30.0452,1,2644.9427,744.0413,103718.8494,51,14
303,303.0000,30.1447,1,4775.0855,628.8791,134930.5326,49,13
304,304.0000,30.2442,1,7090.3425,628.8791,168277.1585,48,15
305,305.0000,30.3437,1,8051.3424,628.8791,200276.4128,48,14
306,306.0000,30.4432,1,9461.6280,628.8791,226278.8394,47,10
307,307.0000,30.5427,1,9562.2281,628.8791,233908.7242,42,11
308,308.0000,30.6421,1,8677.5710,652.3582,213519.3545,38,11
309,309.0000,30.7416,1,7807.3710,652.3582,179990.4143,33,9
310,310.0000,30.8411,1,6480.5996,652.3582,147996.5028,43,12
311,311.0000,30.9406,1,5114.3997,652.3582,111529.2203,39,12
312,312.0000,31.0401,1,3615.3998,652.3582,87939.7936,46,10
313,313.0000,31.1396,1,2544.7713,652.3582,72372.3376,39,10
314,314.0000,31.2391,1,1873.8856,674.8932,59662.9671,37,10
315,315.0000,31.3386,1,2018.6856,674.3856,55502.9104,34,9
316,316.0000,31.4380,1,2762.1427,685.3559,63565.7953,33,8
317,317.0000,31.5375,1,4349.1712,685.3559,65264.7949,33,9
318,318.0000,31.6370,1,5052.0855,685.3559,70623.4516,32,8
319,319.0000,31.7365,1,5208.1712,685.3559,69006.5660,28,4
320,320.0000,31.8360,1,4479.1712,685.3559,61853.0522,27,6
321,321.0000,31.9355,1,3616.6569,685.3559,42977.6253,25,7
322,322.0000,32.0350,1,1860.3999,685.3559,31361.5977,24,5
323,323.0000,32.1345,1,1089.1142,685.3559,22618.1698,21,5
324,324.0000,32.2340,1,548.7428,743.8846,16506.6846,21,7
325,325.0000,32.3334,1,582.7143,743.9159,12076.6564,17,5
326,326.0000,32.4329,1,665.4285,743.9159,15006.5419,21,6
327,327.0000,32.5324,1,625.4857,743.8846,14344.3134,24,6
328,328.0000,32.6319,1,610.8857,743.8846,11286.2850,20,3
329,329.0000,32.7314,1,558.4285,743.8846,9233.1995,18,2
330,330.0000,32.8309,1,435.2571,743.8846,8053.4281,20,3
331,331.0000,32.9304,1,545.2285,756.9530,8965.3995,21,3
332,332.0000,33.0298,1,579.3428,756.9530,9771.6852,19,3
333,333.0000,33.1293,1,579.3428,756.9530,8323.9138,16,4
334,334.0000,33.2288,1,593.8571,756.9530,7763.1139,17,3
335,335.0000,33.3283,1,357.9143,771.6991,9975.6852,20,7
336,336.0000,33.4278,1,896.5142,771.6991,16403.1989,17,4
337,337.0000,33.5273,1,1848.5142,771.3798,27398.1695,17,6
338,338.0000,33.6268,1,3461.3998,771.3798,56317.5955,17,4
339,339.0000,33.7263,1,6236.0567,771.6991,92685.9067,19,5
340,340.0000,33.8257,1,9325.1708,771.7311,130166.8178,16,4
341,341.0000,33.9252,1,11547.0850,771.7311,157754.7011,17,4
342,342.0000,34.0247,1,11687.5421,771.6991,157742.8439,16,4
343,343.0000,34.1242,1,10425.6565,771.6991,137389.8171,13,3
344,344.0000,34.2237,1,7710.6281,771.7311,101837.2201,15,3
345,345.0000,34.3232,1,4439.6569,771.7311,62322.7663,15,3
346,346.0000,34.4227,1,1811.8856,771.7311,31555.5404,16,3
347,347.0000,34.5222,1,1170.7714,812.3947,17514.7988,16,3
348,348.0000,34.6216,1,1157.1428,812.3947,14398.3133,19,4
349,349.0000,34.7211,1,1052.7714,812.3947,15875.3989,17,2
350,350.0000,34.8206,1,757.1428,761.8949,14306.4847,14,2
351,351.0000,34.9201,1,717.6571,761.9266,14195.6847,15,2
352,352.0000,35.0196,1,687.8571,761.8949,12913.1134,13,2
353,353.0000,35.1191,1,678.4285,762.4026,13057.4562,14,2
354,354.0000,35.2186,1,509.8000,762.4026,10029.9993,13,4
355,355.0000,35.3181,1,506.0285,832.9024,7265.6853,14,4
356,356.0000,35.4175,1,469.7714,832.9356,6015.3996,10,3
357,357.0000,35.5170,1,486.4000,832.9024,5687.8568,8,3
358,358.0000,35.6165,1,337.7428,831.9406,3181.3141,5,1
359,359.0000,35.7160,1,236.5714,884.4008,1249.5999,4,0
360,360.0000,35.8155,1,350.1714,884.4008,1946.5428,5,0
361,361.0000,35.9150,1,423.3714,884.4008,3039.0284,4,1
362,362.0000,36.0145,1,464.0857,884.4008,3711.7998,5,2
363,363.0000,36.1140,1,427.1143,884.4008,2939.0570,2,0
364,364.0000,36.2135,1,319.3428,884.4692,2584.8570,5,1
365,365.0000,36.3129,1,249.7429,884.4692,1659.0571,7,1
366,366.0000,36.4124,1,172.9714,1138.8836,1031.4000,5,0
367,367.0000,36.5119,1,172.9714,1138.8836,906.5428,4,0
368,368.0000,36.6114,1,172.9714,1138.8836,483.3428,2,0
369,369.0000,36.7109,1,161.0857,598.2711,454.8286,3,0
370,370.0000,36.8104,1,161.0857,598.2711,304.8000,2,0
371,371.0000,36.9099,1,161.0857,598.2711,304.8000,2,0
372,372.0000,37.0093,1,161.0857,598.2711,300.9143,2,0
373,373.0000,37.1088,1,120.5429,929.4363,229.8000,2,0
374,374.0000,37.2083,1,0.0000,0.0000,0.0000,0,0
375,375.0000,37.3078,1,172.0000,929.4013,291.8571,1,0
376,376.0000,37.4073,1,154.0000,1059.1720,511.8000,3,0
377,377.0000,37.5068,1,215.0000,608.3511,510.6286,1,0
378,378.0000,37.6063,1,152.7429,939.9093,434.6286,1,0
379,379.0000,37.7058,1,171.0000,589.3631,814.6571,3,0
380,380.0000,37.8053,1,163.6286,958.4317,580.4285,3,0
381,381.0000,37.9047,1,163.6286,958.4317,836.6857,5,0
382,382.0000,38.0042,1,177.9143,1133.9621,810.4571,4,0
383,383.0000,38.1037,1,203.0000,605.3211,630.5428,2,0
384,384.0000,38.2032,1,177.9143,1133.9621,341.5428,2,0
385,385.0000,38.3027,1,177.9143,1133.9621,321.3714,2,0
386,386.0000,38.4022,1,190.0000,1123.1876,353.0000,0,0
387,387.0000,38.5017,1,165.8286,665.3707,444.1143,3,0
388,388.0000,38.6011,1,219.0000,1080.6797,532.5143,1,0
389,389.0000,38.7006,1,155.8571,665.3707,288.8286,2,0
390,390.0000,38.8001,1,134.8286,1080.7175,134.8286,1,0
391,391.0000,38.8996,1,125.4286,664.3629,125.4286,0,0
392,392.0000,38.9991,1,193.0000,1467.2965,193.0000,0,0
393,393.0000,39.0986,1,0.0000,0.0000,0.0000,0,0
394,394.0000,39.1981,1,0.0000,0.0000,0.0000,0,0
395,395.0000,39.2976,1,0.0000,0.0000,0.0000,0,0
396,396.0000,39.3971,1,146.0571,696.4147,146.0571,1,0
397,397.0000,39.4965,1,146.0571,696.4147,146.0571,1,0
398,398.0000,39.5960,1,146.0571,696.4147,146.0571,1,0
399,399.0000,39.6955,1,146.0571,696.4147,146.0571,1,0
400,400.0000,39.7950,1,146.0571,696.4147,244.1429,1,0
401,401.0000,39.8945,1,98.0857,1011.9723,188.5143,1,0
402,402.0000,39.9940,1,0.0000,0.0000,0.0000,0,0
403,403.0000,40.0935,1,0.0000,0.0000,0.0000,0,0
404,404.0000,40.1929,1,0.0000,0.0000,0.0000,0,0
405,405.0000,40.2924,1,0.0000,0.0000,0.0000,0,0
406,406.0000,40.3919,1,107.8857,962.0651,107.8857,1,0
407,407.0000,40.4914,1,0.0000,0.0000,0.0000,0,0
408,408.0000,40.5909,1,0.0000,0.0000,0.0000,0,0
409,409.0000,40.6904,1,0.0000,0.0000,0.0000,0,0
410,410.0000,40.7899,1,102.3429,1374.7903,102.3429,0,0
411,411.0000,40.8894,1,113.0000,758.4085,113.0000,0,0
412,412.0000,40.9888,1,0.0000,0.0000,0.0000,0,0
413,413.0000,41.0883,1,0.0000,0.0000,0.0000,0,0
414,414.0000,41.1878,1,0.0000,0.0000,0.0000,0,0
