scan_num,scan_time,drift_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped
100,100.0000,9.9488,1,0.0000,0.0000,0.0000,0,0
101,101.0000,10.0482,1,0.0000,0.0000,0.0000,0,0
102,102.0000,10.1477,1,0.0000,0.0000,0.0000,0,0
103,103.0000,10.2472,1,0.0000,0.0000,0.0000,0,0
104,104.0000,10.3467,1,0.0000,0.0000,0.0000,0,0
105,105.0000,10.4462,1,0.0000,0.0000,0.0000,0,0
106,106.0000,10.5457,1,0.0000,0.0000,0.0000,0,0
107,107.0000,10.6452,1,0.0000,0.0000,0.0000,0,0
108,108.0000,10.7447,1,0.0000,0.0000,0.0000,0,0
109,109.0000,10.8441,1,0.0000,0.0000,0.0000,0,0
110,110.0000,10.9436,1,0.0000,0.0000,0.0000,0,0
111,111.0000,11.0431,1,0.0000,0.0000,0.0000,0,0
112,112.0000,11.1426,1,0.0000,0.0000,0.0000,0,0
113,113.0000,11.2421,1,0.0000,0.0000,0.0000,0,0
114,114.0000,11.3416,1,0.0000,0.0000,0.0000,0,0
115,115.0000,11.4411,1,0.0000,0.0000,0.0000,0,0
116,116.0000,11.5406,1,0.0000,0.0000,0.0000,0,0
117,117.0000,11.6400,1,0.0000,0.0000,0.0000,0,0
118,118.0000,11.7395,1,0.0000,0.0000,0.0000,0,0
119,119.0000,11.8390,1,0.0000,0.0000,0.0000,0,0
120,120.0000,11.9385,1,0.0000,0.0000,0.0000,0,0
121,121.0000,12.0380,1,0.0000,0.0000,0.0000,0,0
122,122.0000,12.1375,1,0.0000,0.0000,0.0000,0,0
123,123.0000,12.2370,1,0.0000,0.0000,0.0000,0,0
124,124.0000,12.3364,1,0.0000,0.0000,0.0000,0,0
125,125.0000,12.4359,1,0.0000,0.0000,0.0000,0,0
126,126.0000,12.5354,1,0.0000,0.0000,0.0000,0,0
127,127.0000,12.6349,1,0.0000,0.0000,0.0000,0,0
128,128.0000,12.7344,1,0.0000,0.0000,0.0000,0,0
129,129.0000,12.8339,1,0.0000,0.0000,0.0000,0,0
130,130.0000,12.9334,1,0.0000,0.0000,0.0000,0,0
131,131.0000,13.0329,1,0.0000,0.0000,0.0000,0,0
132,132.0000,13.1323,1,0.0000,0.0000,0.0000,0,0
133,133.0000,13.2318,1,0.0000,0.0000,0.0000,0,0
134,134.0000,13.3313,1,0.0000,0.0000,0.0000,0,0
135,135.0000,13.4308,1,0.0000,0.0000,0.0000,0,0
136,136.0000,13.5303,1,0.0000,0.0000,0.0000,0,0
137,137.0000,13.6298,1,0.0000,0.0000,0.0000,0,0
138,138.0000,13.7293,1,0.0000,0.0000,0.0000,0,0
139,139.0000,13.8288,1,0.0000,0.0000,0.0000,0,0
140,140.0000,13.9283,1,0.0000,0.0000,0.0000,0,0
141,141.0000,14.0277,1,0.0000,0.0000,0.0000,0,0
142,142.0000,14.1272,1,0.0000,0.0000,0.0000,0,0
143,143.0000,14.2267,1,0.0000,0.0000,0.0000,0,0
144,144.0000,14.3262,1,0.0000,0.0000,0.0000,0,0
145,145.0000,14.4257,1,0.0000,0.0000,0.0000,0,0
146,146.0000,14.5252,1,0.0000,0.0000,0.0000,0,0
147,147.0000,14.6247,1,0.0000,0.0000,0.0000,0,0
148,148.0000,14.7242,1,0.0000,0.0000,0.0000,0,0
149,149.0000,14.8236,1,0.0000,0.0000,0.0000,0,0
150,150.0000,14.9231,1,0.0000,0.0000,0.0000,0,0
151,151.0000,15.0226,1,0.0000,0.0000,0.0000,0,0
152,152.0000,15.1221,1,0.0000,0.0000,0.0000,0,0
153,153.0000,15.2216,1,0.0000,0.0000,0.0000,0,0
154,154.0000,15.3211,1,0.0000,0.0000,0.0000,0,0
155,155.0000,15.4206,1,0.0000,0.0000,0.0000,0,0
156,156.0000,15.5200,1,0.0000,0.0000,0.0000,0,0
157,157.0000,15.6195,1,0.0000,0.0000,0.0000,0,0
158,158.0000,15.7190,1,0.0000,0.0000,0.0000,0,0
159,159.0000,15.8185,1,0.0000,0.0000,0.0000,0,0
160,160.0000,15.9180,1,0.0000,0.0000,0.0000,0,0
161,161.0000,16.0175,1,0.0000,0.0000,0.0000,0,0
162,162.0000,16.1170,1,0.0000,0.0000,0.0000,0,0
163,163.0000,16.2165,1,0.0000,0.0000,0.0000,0,0
164,164.0000,16.3160,1,0.0000,0.0000,0.0000,0,0
165,165.0000,16.4154,1,0.0000,0.0000,0.0000,0,0
166,166.0000,16.5149,1,0.0000,0.0000,0.0000,0,0
167,167.0000,16.6144,1,0.0000,0.0000,0.0000,0,0
168,168.0000,16.7139,1,0.0000,0.0000,0.0000,0,0
169,169.0000,16.8134,1,0.0000,0.0000,0.0000,0,0
170,170.0000,16.9129,1,0.0000,0.0000,0.0000,0,0
171,171.0000,17.0124,1,0.0000,0.0000,0.0000,0,0
172,172.0000,17.1119,1,0.0000,0.0000,0.0000,0,0
173,173.0000,17.2113,1,0.0000,0.0000,0.0000,0,0
174,174.0000,17.3108,1,0.0000,0.0000,0.0000,0,0
175,175.0000,17.4103,1,0.0000,0.0000,0.0000,0,0
176,176.0000,17.5098,1,0.0000,0.0000,0.0000,0,0
177,177.0000,17.6093,1,0.0000,0.0000,0.0000,0,0
178,178.0000,17.7088,1,0.0000,0.0000,0.0000,0,0
179,179.0000,17.8083,1,0.0000,0.0000,0.0000,0,0
180,180.0000,17.9078,1,0.0000,0.0000,0.0000,0,0
181,181.0000,18.0072,1,0.0000,0.0000,0.0000,0,0
182,182.0000,18.1067,1,0.0000,0.0000,0.0000,0,0
183,183.0000,18.2062,1,0.0000,0.0000,0.0000,0,0
184,184.0000,18.3057,1,0.0000,0.0000,0.0000,0,0
185,185.0000,18.4052,1,0.0000,0.0000,0.0000,0,0
186,186.0000,18.5047,1,0.0000,0.0000,0.0000,0,0
187,187.0000,18.6042,1,0.0000,0.0000,0.0000,0,0
188,188.0000,18.7037,1,0.0000,0.0000,0.0000,0,0
189,189.0000,18.8031,1,0.0000,0.0000,0.0000,0,0
190,190.0000,18.9026,1,0.0000,0.0000,0.0000,0,0
191,191.0000,19.0021,1,0.0000,0.0000,0.0000,0,0
192,192.0000,19.1016,1,0.0000,0.0000,0.0000,0,0
193,193.0000,19.2011,1,0.0000,0.0000,0.0000,0,0
194,194.0000,19.3006,1,0.0000,0.0000,0.0000,0,0
195,195.0000,19.4001,1,0.0000,0.0000,0.0000,0,0
196,196.0000,19.4995,1,0.0000,0.0000,0.0000,0,0
197,197.0000,19.5990,1,0.0000,0.0000,0.0000,0,0
198,198.0000,19.6985,1,0.0000,0.0000,0.0000,0,0
199,199.0000,19.7980,1,0.0000,0.0000,0.0000,0,0
200,200.0000,19.8975,1,0.0000,0.0000,0.0000,0,0
201,201.0000,19.9970,1,0.0000,0.0000,0.0000,0,0
202,202.0000,20.0965,1,0.0000,0.0000,0.0000,0,0
203,203.0000,20.1960,1,0.0000,0.0000,0.0000,0,0
204,204.0000,20.2954,1,0.0000,0.0000,0.0000,0,0
205,205.0000,20.3949,1,0.0000,0.0000,0.0000,0,0
206,206.0000,20.4944,1,0.0000,0.0000,0.0000,0,0
207,207.0000,20.5939,1,0.0000,0.0000,0.0000,0,0
208,208.0000,20.6934,1,0.0000,0.0000,0.0000,0,0
209,209.0000,20.7929,1,0.0000,0.0000,0.0000,0,0
210,210.0000,20.8924,1,0.0000,0.0000,0.0000,1,0
211,211.0000,20.9919,1,0.0000,0.0000,0.0000,0,0
212,212.0000,21.0913,1,0.0000,0.0000,0.0000,1,0
213,213.0000,21.1908,1,0.0000,0.0000,0.0000,2,0
214,214.0000,21.2903,1,0.0000,0.0000,0.0000,2,0
215,215.0000,21.3898,1,0.0000,0.0000,0.0000,0,0
216,216.0000,21.4893,1,0.0000,0.0000,0.0000,2,0
217,217.0000,21.5888,1,0.0000,0.0000,0.0000,0,0
218,218.0000,21.6883,1,0.0000,0.0000,0.0000,3,0
219,219.0000,21.7878,1,0.0000,0.0000,0.0000,2,0
220,220.0000,21.8872,1,0.0000,0.0000,0.0000,2,0
221,221.0000,21.9867,1,0.0000,0.0000,0.0000,4,0
222,222.0000,22.0862,1,0.0000,0.0000,0.0000,0,0
223,223.0000,22.1857,1,0.0000,0.0000,0.0000,0,0
224,224.0000,22.2852,1,0.0000,0.0000,0.0000,4,0
225,225.0000,22.3847,1,0.0000,0.0000,0.0000,5,0
226,226.0000,22.4842,1,0.0000,0.0000,0.0000,2,0
227,227.0000,22.5837,1,0.0000,0.0000,0.0000,3,0
228,228.0000,22.6831,1,0.0000,0.0000,0.0000,4,0
229,229.0000,22.7826,1,0.0000,0.0000,0.0000,5,0
230,230.0000,22.8821,1,0.0000,0.0000,0.0000,6,2
231,231.0000,22.9816,1,241.8857,437.1707,241.8857,9,2
232,232.0000,23.0811,1,272.2000,413.8865,769.0857,9,2
233,233.0000,23.1806,1,443.2286,402.2527,1736.4571,10,1
234,234.0000,23.2801,1,443.2286,402.2527,1736.4571,9,2
235,235.0000,23.3796,1,470.0000,438.5659,1679.6000,9,2
236,236.0000,23.4790,1,471.8000,403.5679,2617.9713,13,4
237,237.0000,23.5785,1,471.8857,403.5679,2732.0284,11,3
238,238.0000,23.6780,1,593.6285,403.5679,4366.7140,12,4
239,239.0000,23.7775,1,611.9428,403.5679,4952.5711,11,4
240,240.0000,23.8770,1,596.5714,414.8693,6668.7710,11,6
241,241.0000,23.9765,1,609.6000,414.8693,6985.1996,12,7
242,242.0000,24.0760,1,597.2285,413.5357,7329.0281,15,4
243,243.0000,24.1755,1,721.7143,413.5357,9384.7423,18,4
244,244.0000,24.2750,1,1046.8857,413.5357,11759.6563,18,5
245,245.0000,24.3744,1,1395.3714,413.5357,15671.6846,22,8
246,246.0000,24.4739,1,1722.9428,408.9433,22971.0840,23,7
247,247.0000,24.5734,1,3952.9998,408.9433,36954.2543,22,6
248,248.0000,24.6729,1,5708.5997,408.9433,48032.3676,20,4
249,249.0000,24.7724,1,6227.5140,408.9433,54563.3957,23,4
250,250.0000,24.8719,1,5933.5711,408.9433,59086.3669,31,9
251,251.0000,24.9714,1,4920.6283,408.9433,67762.0520,32,9
252,252.0000,25.0709,1,2723.8284,408.9433,75990.7943,37,12
253,253.0000,25.1703,1,2425.5427,422.0178,95141.0500,39,8
254,254.0000,25.2698,1,3669.9998,422.0178,113672.4771,43,9
255,255.0000,25.3693,1,3900.9141,422.0178,121619.9622,39,9
256,256.0000,25.4688,1,3820.1998,422.0178,137735.1897,46,12
257,257.0000,25.5683,1,5412.7711,497.2713,182515.7862,49,11
258,258.0000,25.6678,1,15424.2563,497.2713,271210.6074,49,13
259,259.0000,25.7673,1,25902.1701,497.2713,364349.6564,51,13
260,260.0000,25.8668,1,35362.6838,497.2713,458473.9057,46,11
261,261.0000,25.9662,1,41406.5121,497.2713,503879.3875,43,12
262,262.0000,26.0657,1,39278.7122,497.2713,473200.9330,45,12
263,263.0000,26.1652,1,30221.5984,497.2713,385566.5404,43,13
264,264.0000,26.2647,1,19845.0560,497.2713,310991.3186,49,16
265,265.0000,26.3642,1,10589.6851,497.2713,251735.1804,51,16
266,266.0000,26.4637,1,6581.9711,435.7538,238827.5246,52,18
267,267.0000,26.5632,1,8631.6280,542.5540,252821.4947,51,17
268,268.0000,26.6626,1,10146.7422,542.5540,273147.4073,55,18
269,269.0000,26.7621,1,9664.3137,542.5540,262628.6651,56,20
270,270.0000,26.8616,1,8387.6852,542.5540,238463.9529,52,18
271,271.0000,26.9611,1,5909.5710,542.5540,205296.8698,54,16
272,272.0000,27.0606,1,3600.6855,502.2825,185101.1288,55,15
273,273.0000,27.1601,1,4286.6569,502.2825,171280.2730,57,15
274,274.0000,27.2596,1,5377.1997,562.6856,181144.7006,59,17
275,275.0000,27.3591,1,7477.7425,562.6856,204784.2701,51,13
276,276.0000,27.4585,1,8602.8567,562.6856,218687.9831,49,14
277,277.0000,27.5580,1,8919.6852,562.6856,209295.7836,45,15
278,278.0000,27.6575,1,8900.4281,562.6856,184932.6426,42,13
279,279.0000,27.7570,1,7288.8853,562.6584,159777.5875,40,11
280,280.0000,27.8565,1,5629.2283,562.6584,131417.3040,36,8
281,281.0000,27.9560,1,3803.1141,562.3312,103228.3922,42,14
282,282.0000,28.0555,1,2893.2855,562.3312,89591.1077,45,12
283,283.0000,28.1550,1,4792.3712,593.3326,97901.6212,40,11
284,284.0000,28.2544,1,13324.8279,593.3326,135155.5609,44,13
285,285.0000,28.3539,1,27270.2271,593.3326,214939.6112,44,13
286,286.0000,28.4534,1,49150.3687,593.3326,351726.3138,35,13
287,287.0000,28.5529,1,74739.5101,593.3326,533075.0405,32,12
288,288.0000,28.6524,1,99445.6229,593.3326,708734.7112,30,9
289,289.0000,28.7519,1,118520.0789,593.3326,863451.0696,30,8
290,290.0000,28.8514,1,125857.7069,593.3326,945018.2057,32,11
291,291.0000,28.9509,1,119981.7644,593.3326,927237.7787,33,8
292,292.0000,29.0503,1,107094.3366,593.3326,852472.4138,35,8
293,293.0000,29.1498,1,85609.4522,593.3326,723931.7106,32,9
294,294.0000,29.2493,1,60805.7394,593.3326,565818.2098,40,10
295,295.0000,29.3488,1,40729.7121,593.3326,415983.7089,43,11
296,296.0000,29.4483,1,25512.5129,593.3326,311702.6891,42,13
297,297.0000,29.5478,1,12121.0850,593.3326,212349.6117,44,13
298,298.0000,29.6473,1,5669.5711,593.3326,157129.5308,43,12
299,299.0000,29.7468,1,3339.2284,722.7173,135347.3897,47,12
300,300.0000,29.8462,1,4364.6855,722.7482,123219.3619,43,13
301,301.0000,29.9457,1,5706.3140,722.7482,125515.3329,34,10
302,302.0000,30.0452,1,7701.3139,722.7482,143261.0171,39,11
303,303.0000,30.1447,1,9304.3995,722.7482,177037.7284,32,7
304,304.0000,30.2442,1,12076.4851,628.8791,210187.9826,30,7
305,305.0000,30.3437,1,16773.0849,628.8791,234376.2947,28,5
306,306.0000,30.4432,1,20673.6561,628.8791,241062.8372,27,5
307,307.0000,30.5427,1,21797.4275,628.8791,230341.0952,23,5
308,308.0000,30.6421,1,18902.0848,628.8791,185043.1561,23,7
309,309.0000,30.7416,1,14185.9136,628.8791,135536.4748,29,6
310,310.0000,30.8411,1,9308.2853,628.8791,90460.6788,34,8
311,311.0000,30.9406,1,4768.1712,628.8791,50035.3677,26,6
312,312.0000,31.0401,1,2369.8856,628.8791,27166.6553,25,6
313,313.0000,31.1396,1,852.1142,628.8503,15483.3419,22,3
314,314.0000,31.2391,1,532.1143,619.7739,12329.3707,19,4
315,315.0000,31.3386,1,902.1428,684.9948,12957.0278,13,2
316,316.0000,31.4380,1,2227.7427,685.0249,27005.2266,20,2
317,317.0000,31.5375,1,2991.3141,685.0249,40131.1969,18,4
318,318.0000,31.6370,1,3630.4283,685.0249,50106.7389,17,2
319,319.0000,31.7365,1,4051.4569,685.0249,54847.4243,21,5
320,320.0000,31.8360,1,3604.3426,685.3559,58488.9668,22,5
321,321.0000,31.9355,1,3101.9141,685.3559,51672.6531,19,5
322,322.0000,32.0350,1,2097.1142,731.3651,43271.3395,21,5
323,323.0000,32.1345,1,2454.0570,731.3651,33148.7117,21,6
324,324.0000,32.2340,1,2303.7999,731.3651,26709.4265,20,5
325,325.0000,32.3334,1,1738.8856,731.3651,19740.1414,19,4
326,326.0000,32.4329,1,1065.2857,731.3651,15417.4847,17,4
327,327.0000,32.5324,1,500.6285,731.3962,12443.7134,15,4
328,328.0000,32.6319,1,467.4285,968.1004,7264.3424,14,3
329,329.0000,32.7314,1,492.6857,968.4223,8551.8280,13,2
330,330.0000,32.8309,1,516.3714,759.9289,7623.5424,11,2
331,331.0000,32.9304,1,705.3714,759.8972,7783.9709,10,2
332,332.0000,33.0298,1,980.1142,759.8972,10804.4564,13,2
333,333.0000,33.1293,1,1097.2285,759.8972,16983.1988,16,3
334,334.0000,33.2288,1,1145.2285,774.4159,21875.3984,19,3
335,335.0000,33.3283,1,1179.0571,774.4159,24640.8840,19,3
336,336.0000,33.4278,1,1150.8571,774.4159,23784.1983,20,3
337,337.0000,33.5273,1,1141.3428,774.4159,20235.4557,18,4
338,338.0000,33.6268,1,1220.3714,774.4159,19341.2272,18,3
339,339.0000,33.7263,1,915.3714,774.4159,16685.7703,19,3
340,340.0000,33.8257,1,1349.7999,774.4159,16468.2846,20,3
341,341.0000,33.9252,1,1311.9142,774.4159,15724.7703,15,3
342,342.0000,34.0247,1,1390.0856,774.4159,14309.1704,12,2
343,343.0000,34.1242,1,1327.1999,774.4159,11896.7134,10,1
344,344.0000,34.2237,1,1317.2856,774.4479,10729.3421,9,1
345,345.0000,34.3232,1,936.8571,774.4159,8931.1422,10,1
346,346.0000,34.4227,1,906.9142,774.4159,7116.9138,9,2
347,347.0000,34.5222,1,686.2571,774.4159,4718.9712,10,2
348,348.0000,34.6216,1,283.5143,774.4159,3072.3999,9,1
349,349.0000,34.7211,1,417.0000,524.2621,2076.1142,6,1
350,350.0000,34.8206,1,506.0000,524.2358,2982.0856,12,1
351,351.0000,34.9201,1,312.4857,524.2621,2406.3427,10,0
352,352.0000,35.0196,1,353.6000,524.2621,3037.9999,10,1
353,353.0000,35.1191,1,269.0000,516.3433,2669.1999,9,1
354,354.0000,35.2186,1,268.0000,524.2621,2315.8570,8,1
355,355.0000,35.3181,1,255.8857,907.8695,1578.4856,4,1
356,356.0000,35.4175,1,222.9714,908.1813,1664.0571,7,1
357,357.0000,35.5170,1,229.5143,908.1813,2198.1142,6,2
358,358.0000,35.6165,1,229.5143,908.1813,2450.3713,5,1
359,359.0000,35.7160,1,194.8286,907.8002,757.8571,3,0
360,360.0000,35.8155,1,237.0000,1652.6406,1559.8571,5,0
361,361.0000,35.9150,1,203.9714,854.0016,1492.5428,6,2
362,362.0000,36.0145,1,348.4000,843.4858,1903.3428,6,0
363,363.0000,36.1140,1,348.4000,843.4858,1494.3713,4,1
364,364.0000,36.2135,1,279.7428,843.4858,813.8000,2,0
365,365.0000,36.3129,1,279.7428,843.4858,998.2571,1,0
366,366.0000,36.4124,1,209.8857,843.4858,504.0571,1,0
367,367.0000,36.5119,1,159.0000,614.2629,531.4286,3,0
368,368.0000,36.6114,1,112.8286,836.4892,221.3429,2,0
369,369.0000,36.7109,1,146.0000,1586.7181,494.7714,3,0
370,370.0000,36.8104,1,188.2857,945.0265,306.1428,1,0
371,371.0000,36.9099,1,188.2857,945.0265,411.2000,2,0
372,372.0000,37.0093,1,188.2857,945.0265,188.2857,1,0
373,373.0000,37.1088,1,207.0000,589.3910,695.6000,2,0
374,374.0000,37.2083,1,188.2857,945.0265,604.4286,4,0
375,375.0000,37.3078,1,215.0000,1253.1476,320.0571,1,0
376,376.0000,37.4073,1,127.8286,863.0959,250.8571,2,0
377,377.0000,37.5068,1,138.3143,1253.1883,389.1714,3,0
378,378.0000,37.6063,1,186.4857,1060.1824,186.4857,1,0
379,379.0000,37.7058,1,186.4857,1060.1824,324.2857,2,0
380,380.0000,37.8053,1,186.4857,1060.1824,186.4857,1,0
381,381.0000,37.9047,1,186.4857,1060.1824,186.4857,1,0
382,382.0000,38.0042,1,0.0000,0.0000,0.0000,0,0
383,383.0000,38.1037,1,147.6286,636.3386,382.6857,2,0
384,384.0000,38.2032,1,151.1143,638.3120,256.8000,1,0
385,385.0000,38.3027,1,151.1143,638.3120,151.1143,1,0
386,386.0000,38.4022,1,0.0000,0.0000,0.0000,0,0
387,387.0000,38.5017,1,172.2571,1396.3562,309.6571,1,0
388,388.0000,38.6011,1,187.6857,665.3410,373.2571,1,0
389,389.0000,38.7006,1,255.0000,1396.3133,763.4857,1,0
390,390.0000,38.8001,1,177.8000,665.3410,765.1428,2,0
391,391.0000,38.8996,1,188.0000,665.3410,335.8857,1,0
392,392.0000,38.9991,1,0.0000,0.0000,0.0000,0,0
393,393.0000,39.0986,1,133.0000,1088.4785,240.9429,0,0
394,394.0000,39.1981,1,152.0000,661.2849,152.0000,0,0
395,395.0000,39.2976,1,0.0000,0.0000,0.0000,0,0
396,396.0000,39.3971,1,113.2571,1126.5033,113.2571,1,0
397,397.0000,39.4965,1,187.0571,679.3503,469.6000,2,1
398,398.0000,39.5960,1,183.0000,1126.4647,327.0000,1,0
399,399.0000,39.6955,1,187.0571,679.3503,471.4000,2,1
400,400.0000,39.7950,1,186.7143,679.3503,473.0000,2,1
401,401.0000,39.8945,1,209.4000,679.3503,537.7428,2,1
402,402.0000,39.9940,1,143.0000,679.3802,143.0000,0,0
403,403.0000,40.0935,1,0.0000,0.0000,0.0000,0,0
404,404.0000,40.1929,1,0.0000,0.0000,0.0000,0,0
405,405.0000,40.2924,1,0.0000,0.0000,0.0000,0,0
406,406.0000,40.3919,1,0.0000,0.0000,0.0000,0,0
407,407.0000,40.4914,1,0.0000,0.0000,0.0000,0,0
408,408.0000,40.5909,1,0.0000,0.0000,0.0000,0,0
409,409.0000,40.6904,1,0.0000,0.0000,0.0000,0,0
410,410.0000,40.7899,1,123.0000,709.4591,334.4857,1,0
411,411.0000,40.8894,1,198.0000,1292.9727,381.0000,0,0
412,412.0000,40.9888,1,183.0000,686.4397,280.5714,1,0
413,413.0000,41.0883,1,37.0000,693.3239,37.0000,0,0
414,414.0000,41.1878,1,0.0000,0.0000,0.0000,0,0
